code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
5053827216722	https://world.openfoodfacts.org/product/5053827216722	kiliweb	1570819586	1581448511	Kellogg's Extra Cacao et Noisettes		400 g			Kellogg's	kellogg-s	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals					No added sugar, Palm oil free, en:vegan	en:vegetarian,en:vegan,en:no-added-sugar,en:palm-oil-free							France, en:belgium	Céréales complètes(64%)(orge complète, avoine complète, seigle complet), purée de dattes, huile de tournesol, noisettes(5%), farine de blé, pâte de cacao(2.5%), cacao maigre en poudre(1.5%), arômes naturels, sel, extrait de malt d'orge.		en:gluten,en:nuts	en:nuts	en:nuts	45g	45		0		0			0			-1	a	4	Cereals and potatoes	Breakfast cereals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:breakfast-cereals	https://static.openfoodfacts.org/images/products/505/382/721/6722/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/505/382/721/6722/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/505/382/721/6722/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/505/382/721/6722/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/505/382/721/6722/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/505/382/721/6722/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/505/382/721/6722/nutrition_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/505/382/721/6722/nutrition_fr.5.200.jpg		449	1879		19	3																																			56	13									9.2	9				0.2	0.08																			0.52			0.28	0.0045	0.09	0.0021																			-1	-1							
20782221	https://world.openfoodfacts.org/product/20782221	kiliweb	1546877189	1563565667	Riniel herbal drops classic sugar free																					en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/20782221/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/20782221/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/20782221/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/20782221/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/20782221/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/20782221/ingredients_fr.8.200.jpg																																																																																																															
9002490200381	https://world.openfoodfacts.org/product/9002490200381	scrypt	1558721377	1568880103	Redbull Sugar Free	Sugar free energy drink	4x250ml	Aluminium,Cardboard	aluminium,cardboard	Red Bull	red-bull	Beverages, Energy drinks	en:beverages,en:energy-drinks											Ireland	Tesco	Ireland, en:france	32 mg/100 ml). Consume moderately. haredients: Water, Acid (Citric Acid), Carbon Diaide faurnine (0.4%), Acidity Regulators (Sodium C Magnesium Carbonates), Sweeteners (Acesuliame Agoriome), Caffeine (0.03%), Vitamins (Niacin rigthenic Acid, B6, B12, Flavourings, Thickener xanthan Gum), Colours (Plain Caramel, Riboflavin) Cantrains a source of Phenyialanine					250ml	250		4	en:e150a,en:e330,en:e415,en:e504	0			0			1	b	4	Beverages	Unsweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:energy-drinks	https://static.openfoodfacts.org/images/products/900/249/020/0381/front_en.8.400.jpg	https://static.openfoodfacts.org/images/products/900/249/020/0381/front_en.8.200.jpg	https://static.openfoodfacts.org/images/products/900/249/020/0381/front_en.8.400.jpg	https://static.openfoodfacts.org/images/products/900/249/020/0381/front_en.8.200.jpg	https://static.openfoodfacts.org/images/products/900/249/020/0381/ingredients_en.11.400.jpg	https://static.openfoodfacts.org/images/products/900/249/020/0381/ingredients_en.11.200.jpg				3	13		0	0																																			0	0									0	0				0.1	0.04										0.008	0.002			2e-06		0.002																												1	0							
42296379	https://world.openfoodfacts.org/product/42296379	openfoodfacts-contributors	1483386834	1543142450	Flying Power Sugar Free	"Zuckerfreies koffeinhaltiges Erfrischungsgetränk mit Süßungsmitteln"	330ml	Dose,Metall,Einwegpfand	dose,metall,einwegpfand	topstar,Spitz	topstar,spitz	Getränke, Kohlensäurehaltige Getränke, Erfrischungsgetränke, Gezuckerte Getränke, Erfrischungsgetränke zuckerfrei	en:beverages,en:carbonated-drinks,en:sodas,en:sweetened-beverages,de:erfrischungsgetränke-zuckerfrei			"Österreich"	osterreich	en:contains-a-source-of-phenylalanine	en:contains-a-source-of-phenylalanine					Würzburg,Bayern,Deutschland	Aldi Süd,Aldi	Frankreich, Deutschland	"Wasser, Säuerungsmittel Citronensäure, Säureregulator Natriumcitrate, Kohlensäure, Taurin (0,4%), Koffein (0,03%), Inosit, Aroma, Farbstoffe (E150a, E101), Süßungsmittel Acesulfam K und Aspartam, Vitamine (Niacin, Pantothensäure, Vitamin B6, Vitamin B12)  Enthält eine Phenylalaninquelle"					330ml	330		6	en:e101,en:e150a,en:e290,en:e330,en:e950,en:e951	0			0			1	b	4	Beverages	Artificially sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:sodas	https://static.openfoodfacts.org/images/products/42296379/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/42296379/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/42296379/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/42296379/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/42296379/ingredients_en.7.400.jpg	https://static.openfoodfacts.org/images/products/42296379/ingredients_en.7.200.jpg	https://static.openfoodfacts.org/images/products/42296379/nutrition_de.12.400.jpg	https://static.openfoodfacts.org/images/products/42296379/nutrition_de.12.200.jpg	13		13		0	0																																			0	0									0	0				0.2	0.08										0.008	0.002			2e-06		0.002																												1	0							
8410376040913	https://world.openfoodfacts.org/product/8410376040913	kiliweb	1525100508	1548531940	Gullon Sugar Free Digestive Cookies		400 g	box	box	gullon	gullon	Degestive biscuits	en:degestive-biscuits													France																	6	c		unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:degestive-biscuits	https://static.openfoodfacts.org/images/products/841/037/604/0913/front_en.9.400.jpg	https://static.openfoodfacts.org/images/products/841/037/604/0913/front_en.9.200.jpg	https://static.openfoodfacts.org/images/products/841/037/604/0913/front_en.9.400.jpg	https://static.openfoodfacts.org/images/products/841/037/604/0913/front_en.9.200.jpg	https://static.openfoodfacts.org/images/products/841/037/604/0913/ingredients_en.15.400.jpg	https://static.openfoodfacts.org/images/products/841/037/604/0913/ingredients_en.15.200.jpg				430	1799		16	1.5																																			68	0.5										6.2				0.9	0.36																																												6	6							
3770002841617	https://world.openfoodfacts.org/product/3770002841617	openfoodfacts-contributors	1475998488	1550061152	Tartines legères 3 céréales		150 g	Boîte,Carton,Sachet,Plastique	boite,carton,sachet,plastique	Natine,Léa Nature	natine,lea-nature	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Tartines craquantes"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:crispbreads			France	france	"Peu ou pas de sucre, Bio, Ecocert, Bio européen, Sans gluten, FR-BIO-01, Riche en fibres, Fabriqué en France, Sans sucre ajouté, Sans œufs, Sans lait, Sans arachide, Sans allergènes, Sans fruits à coque      "	en:low-or-no-sugar,en:organic,en:certified-by-ecocert,en:eu-organic,en:gluten-free,en:fr-bio-01,en:high-fibres,en:made-in-france,en:no-added-sugar,en:no-eggs,en:no-milk,en:peanut-free,fr:sans-allergenes,fr:sans-fruits-a-coque					France		France	Farine de riz, farine de sarrasin* 24%, farine de millet* 20%, farine de souchet toasté* 5%, sel.  *Ingrédients issus de l'agriculture biologique.  49% des ingrédients agricoles sont issus de l'agriculture biologique.			Soja	en:soybeans	20 g (4 tartines)	20		0		0			0			-4	a	3	Cereals and potatoes	Bread	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:crispbreads	https://static.openfoodfacts.org/images/products/377/000/284/1617/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/377/000/284/1617/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/377/000/284/1617/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/377/000/284/1617/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/377/000/284/1617/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/377/000/284/1617/ingredients_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/377/000/284/1617/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/377/000/284/1617/nutrition_fr.9.200.jpg		368	1540		2.4	0.5																																			74	1.6									6	9.7				0.6	0.24																																												-4	-4							
4060800125194	https://world.openfoodfacts.org/product/4060800125194	openfood-ch-import	1486508369	1554236093	free Zero Sugar					7up	7up	Boissons, Boissons édulcorées, Boissons gazeuses, Boissons light, Sodas, Sodas light	en:beverages,en:carbonated-drinks,en:artificially-sweetened-beverages,en:sodas,en:diet-beverages,en:diet-sodas													Suisse	eau, acide carbonique, acidifiants: acide citrique et acide malique, arômes, correcteur d'acidité: E331, édulcorants: aspartame et acésulfame-K, conservateur: E221.					250 ml	250		7	en:e221,en:e290,en:e296,en:e330,en:e331,en:e950,en:e951	0			0			1	b	4	Beverages	Artificially sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:diet-sodas	https://static.openfoodfacts.org/images/products/406/080/012/5194/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/406/080/012/5194/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/406/080/012/5194/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/406/080/012/5194/front_fr.8.200.jpg					2		2		0	0																																			0.1	0									0	0.1				0.0499999999999999	0.02																																												1	0							
4060800163820	https://world.openfoodfacts.org/product/4060800163820	date-limite-app	1451673292	1560805301	free zero sugar		1500 ml			7Up	7up	"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Kohlensäurehaltige Getränke, Getränke mit Süßstoff, Fruchtgetränke, Erfrischungsgetränke, Fruchtlimonaden, Alkoholfreie Getränke, Zitronenlimonaden, Gezuckerte Getränke"	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:carbonated-drinks,en:artificially-sweetened-beverages,en:fruit-based-beverages,en:sodas,en:fruit-sodas,en:non-alcoholic-beverages,en:lemon-soft-drinks,en:sweetened-beverages					No colorings	en:no-colorings							Switzerland,Schweiz						250g	250										0	b		Beverages	Artificially sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:lemon-soft-drinks	https://static.openfoodfacts.org/images/products/406/080/016/3820/front.3.400.jpg	https://static.openfoodfacts.org/images/products/406/080/016/3820/front.3.200.jpg	https://static.openfoodfacts.org/images/products/406/080/016/3820/front.3.400.jpg	https://static.openfoodfacts.org/images/products/406/080/016/3820/front.3.200.jpg						0	0		0	0																																			0	0									0	0				0	0																																												0	0							
5707312003204	https://world.openfoodfacts.org/product/5707312003204	back11basics	1476189823	1486215710	Pronto® Peppermint	Sugar Free Centerfilled Chewing Gum	30g	30g bottle,Slim Bottle	30g-bottle,slim-bottle	Pronto®	pronto	Snacks, Sweet snacks, Confectioneries, Chewing gum, Sugar-free chewing gum	en:snacks,en:sweet-snacks,en:confectioneries,en:chewing-gum,en:sugar-free-chewing-gum			Denmark	denmark							Malta		World																				Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:sugar-free-chewing-gum	https://static.openfoodfacts.org/images/products/570/731/200/3204/front_en.8.400.jpg	https://static.openfoodfacts.org/images/products/570/731/200/3204/front_en.8.200.jpg	https://static.openfoodfacts.org/images/products/570/731/200/3204/front_en.8.400.jpg	https://static.openfoodfacts.org/images/products/570/731/200/3204/front_en.8.200.jpg					724		724		0.1	0																																			71	0									0	0				0.01	0.004	0																																																			
8410031945737	https://world.openfoodfacts.org/product/8410031945737	kiliweb	1523308376	1578331523	XXL Peppermint Sugar Free Mints - Pieces					Smint	smint															Francia																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded						https://static.openfoodfacts.org/images/products/841/003/194/5737/ingredients_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/841/003/194/5737/ingredients_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/841/003/194/5737/nutrition_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/841/003/194/5737/nutrition_fr.11.200.jpg		239	1000		0.3	0.3																																			98	0										0				0	0																																																				
57022789	https://world.openfoodfacts.org/product/57022789	openfoodfacts-contributors	1537377045	1581185478	Mini mints berry mint flavour sugar free					Stimorol	stimorol															Suisse																				unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/57022789/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/57022789/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/57022789/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/57022789/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/57022789/ingredients_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/57022789/ingredients_fr.9.200.jpg																																																																																																															
